# Time Series: Sine(t)
# Time (s),Acceleration (g's)
5.705919742579443898e+00,-5.457346377378979874e-01
5.715930128092741036e+00,-5.373191514282910086e-01
5.725940513606038174e+00,-5.288498219885101603e-01
5.735950899119335311e+00,-5.203274981044925251e-01
5.745961284632632449e+00,-5.117530337725884060e-01
5.755971670145929586e+00,-5.031272882139848912e-01
5.765982055659227612e+00,-4.944511257886055056e-01
5.775992441172524750e+00,-4.857254159084978262e-01
5.786002826685821887e+00,-4.769510329507081203e-01
5.796013212199119025e+00,-4.681288561696655970e-01
5.806023597712416162e+00,-4.592597696090742199e-01
5.816033983225713300e+00,-4.503446620133253475e-01
5.826044368739010437e+00,-4.413844267384393616e-01
5.836054754252308463e+00,-4.323799616625443876e-01
5.846065139765605601e+00,-4.233321690959056527e-01
5.856075525278902738e+00,-4.142419556905032052e-01
5.866085910792199876e+00,-4.051102323491819757e-01
5.876096296305497013e+00,-3.959379141343723485e-01
5.886106681818794151e+00,-3.867259201763943999e-01
5.896117067332091288e+00,-3.774751735813546283e-01
5.906127452845389314e+00,-3.681866013386435599e-01
5.916137838358686452e+00,-3.588611342280480510e-01
5.926148223871983589e+00,-3.494997067264759560e-01
5.936158609385280727e+00,-3.401032569143181417e-01
5.946168994898577864e+00,-3.306727263814454587e-01
5.956179380411875002e+00,-3.212090601328548289e-01
5.966189765925172139e+00,-3.117132064939734382e-01
5.976200151438470165e+00,-3.021861170156286414e-01
5.986210536951767303e+00,-2.926287463786996224e-01
5.996220922465064440e+00,-2.830420522984464782e-01
6.006231307978361578e+00,-2.734269954285438731e-01
6.016241693491658715e+00,-2.637845392648160980e-01
6.026252079004955853e+00,-2.541156500486878023e-01
6.036262464518253879e+00,-2.444212966703592782e-01
6.046272850031551016e+00,-2.347024505717202614e-01
6.056283235544848154e+00,-2.249600856489993861e-01
6.066293621058145291e+00,-2.151951781551765530e-01
6.076304006571442429e+00,-2.054087066021546559e-01
6.086314392084739566e+00,-1.956016516627058499e-01
6.096324777598036704e+00,-1.857749960722013538e-01
6.106335163111334730e+00,-1.759297245301335300e-01
6.116345548624631867e+00,-1.660668236014457011e-01
6.126355934137929005e+00,-1.561872816176662349e-01
6.136366319651226142e+00,-1.462920885778741520e-01
6.146376705164523280e+00,-1.363822360494936492e-01
6.156387090677820417e+00,-1.264587170689320250e-01
6.166397476191117555e+00,-1.165225260420703901e-01
6.176407861704415581e+00,-1.065746586446166128e-01
6.186418247217712718e+00,-9.661611172233498801e-02
6.196428632731009856e+00,-8.664788319115009074e-02
6.206439018244306993e+00,-7.667097193715224912e-02
6.216449403757604131e+00,-6.668637771650115509e-02
6.226459789270901268e+00,-5.669510105524346727e-02
6.236470174784198406e+00,-4.669814314905299663e-02
6.246480560297496432e+00,-3.669650576290309218e-02
6.256490945810793569e+00,-2.669119113068632240e-02
6.266501331324090707e+00,-1.668320185477832618e-02
6.276511716837387844e+00,-6.673540805573590848e-03
6.286522102350684982e+00,3.336788979010033018e-03
6.296532487863982119e+00,1.334678439404274504e-02
6.306542873377280145e+00,2.335544236810179614e-02
6.316553258890577283e+00,3.336175996378269032e-02
6.326563644403874420e+00,4.336473447820585886e-02
6.336574029917171558e+00,5.336336354349091593e-02
6.346584415430468695e+00,6.335664522720182990e-02
6.356594800943765833e+00,7.334357813274750004e-02
6.366605186457062970e+00,8.332316149972877894e-02
6.376615571970360996e+00,9.329439530422241333e-02
6.386625957483658134e+00,1.032562803589869987e-01
6.396636342996955271e+00,1.132078184135937582e-01
6.406646728510252409e+00,1.231480122544546529e-01
6.416657114023549546e+00,1.330758658047511145e-01
6.426667499536846684e+00,1.429903842242477852e-01
6.436677885050143821e+00,1.528905740089825660e-01
6.446688270563441847e+00,1.627754430908234240e-01
6.456698656076738985e+00,1.726440009368770678e-01
6.466709041590036122e+00,1.824952586487526285e-01
6.476719427103333260e+00,1.923282290616525059e-01
6.486729812616630397e+00,2.021419268432941008e-01
6.496740198129927535e+00,2.119353685926471109e-01
6.506750583643224672e+00,2.217075729384770377e-01
6.516760969156522698e+00,2.314575606376862993e-01
6.526771354669819836e+00,2.411843546734378507e-01
6.536781740183116973e+00,2.508869803530642817e-01
6.546792125696414111e+00,2.605644654057352461e-01
6.556802511209711248e+00,2.702158400798868598e-01
6.566812896723008386e+00,2.798401372403972465e-01
6.576823282236306412e+00,2.894363924655015130e-01
6.586833667749603549e+00,2.990036441434297809e-01
6.596844053262900687e+00,3.085409335687726018e-01
6.606854438776197824e+00,3.180473050385466682e-01
6.616864824289494962e+00,3.275218059479636512e-01
6.626875209802792099e+00,3.369634868858877863e-01
6.636885595316089237e+00,3.463714017299736603e-01
6.646895980829387263e+00,3.557446077414749830e-01
6.656906366342684400e+00,3.650821656597103004e-01
6.666916751855981538e+00,3.743831397961884799e-01
6.676927137369278675e+00,3.836465981283679882e-01
6.686937522882575813e+00,3.928716123930526827e-01
6.696947908395872950e+00,4.020572581794103484e-01
6.706958293909170088e+00,4.112026150216052112e-01
6.716968679422468114e+00,4.203067664910357659e-01
6.726979064935765251e+00,4.293688002881640986e-01
6.736989450449062389e+00,4.383878083339395881e-01
6.746999835962359526e+00,4.473628868607912867e-01
6.757010221475656664e+00,4.562931365031929754e-01
6.767020606988953801e+00,4.651776623877853512e-01
6.777030992502250939e+00,4.740155742230491298e-01
6.787041378015548965e+00,4.828059863885187375e-01
6.797051763528846102e+00,4.915480180235249907e-01
6.807062149042143240e+00,5.002407931154677634e-01
6.817072534555440377e+00,5.088834405875958256e-01
6.827082920068737515e+00,5.174750943862952424e-01
6.837093305582034652e+00,5.260148935678742310e-01
6.847103691095332678e+00,5.345019823848364826e-01
6.857114076608629816e+00,5.429355103716299036e-01
6.867124462121926953e+00,5.513146324298737744e-01
6.877134847635224091e+00,5.596385089130403445e-01
6.887145233148521228e+00,5.679063057105943058e-01
6.897155618661818366e+00,5.761171943315764876e-01
6.907166004175115503e+00,5.842703519876241147e-01
6.917176389688413529e+00,5.923649616754208536e-01
6.927186775201710667e+00,6.004002122585634371e-01
6.937197160715007804e+00,6.083752985488474208e-01
6.947207546228304942e+00,6.162894213869499760e-01
6.957217931741602079e+00,6.241417877225114985e-01
6.967228317254899217e+00,6.319316106936052613e-01
6.977238702768196354e+00,6.396581097055863419e-01
6.987249088281494380e+00,6.473205105093130518e-01
6.997259473794791518e+00,6.549180452787298767e-01
7.007269859308088655e+00,6.624499526878127043e-01
7.017280244821385793e+00,6.699154779868564669e-01
7.027290630334682930e+00,6.773138730781068650e-01
7.037301015847980068e+00,6.846443965907251794e-01
7.047311401361277206e+00,6.919063139550786223e-01
7.057321786874575231e+00,6.990988974763501229e-01
7.067332172387872369e+00,7.062214264074557768e-01
7.077342557901169506e+00,7.132731870212728476e-01
7.087352943414466644e+00,7.202534726821567812e-01
7.097363328927763781e+00,7.271615839167530071e-01
7.107373714441060919e+00,7.339968284840878709e-01
7.117384099954358945e+00,7.407585214449373678e-01
7.127394485467656082e+00,7.474459852304599083e-01
7.137404870980953220e+00,7.540585497100974477e-01
7.147415256494250357e+00,7.605955522587247719e-01
7.157425642007547495e+00,7.670563378230493834e-01
7.167436027520844632e+00,7.734402589872531042e-01
7.177446413034141770e+00,7.797466760378667372e-01
7.187456798547439796e+00,7.859749570278754538e-01
7.197467184060736933e+00,7.921244778400411413e-01
7.207477569574034071e+00,7.981946222494472609e-01
7.217487955087331208e+00,8.041847819852461221e-01
7.227498340600628346e+00,8.100943567916132348e-01
7.237508726113925484e+00,8.159227544878961957e-01
7.247519111627222621e+00,8.216693910279557755e-01
7.257529497140520647e+00,8.273336905586921031e-01
7.267539882653817784e+00,8.329150854777469526e-01
7.277550268167114922e+00,8.384130164903842442e-01
7.287560653680412059e+00,8.438269326655337688e-01
7.297571039193709197e+00,8.491562914909983606e-01
7.307581424707006335e+00,8.544005589278177437e-01
7.317591810220304360e+00,8.595592094637832803e-01
7.327602195733601498e+00,8.646317261660961817e-01
7.337612581246898635e+00,8.696176007331702928e-01
7.347622966760195773e+00,8.745163335455661269e-01
7.357633352273492910e+00,8.793274337160561505e-01
7.367643737786790048e+00,8.840504191388153243e-01
7.377654123300087186e+00,8.886848165377317921e-01
7.387664508813385211e+00,8.932301615138321660e-01
7.397674894326682349e+00,8.976859985918166362e-01
7.407685279839979486e+00,9.020518812657025709e-01
7.417695665353276624e+00,9.063273720435665037e-01
7.427706050866573761e+00,9.105120424913838439e-01
7.437716436379870899e+00,9.146054732759612005e-01
7.447726821893168037e+00,9.186072542069564362e-01
7.457737207406466062e+00,9.225169842779826768e-01
7.467747592919763200e+00,9.263342717067911680e-01
7.477757978433060337e+00,9.300587339745322035e-01
7.487768363946357475e+00,9.336899978640846864e-01
7.497778749459654613e+00,9.372276994974559905e-01
7.507789134972951750e+00,9.406714843722445707e-01
7.517799520486248888e+00,9.440210073971637694e-01
7.527809905999546913e+00,9.472759329266225992e-01
7.537820291512844051e+00,9.504359347943588388e-01
7.547830677026141188e+00,9.535006963461245544e-01
7.557841062539438326e+00,9.564699104714161626e-01
7.567851448052735464e+00,9.593432796342493685e-01
7.577861833566032601e+00,9.621205159029738718e-01
7.587872219079330627e+00,9.648013409791272865e-01
7.597882604592627764e+00,9.673854862253205011e-01
7.607892990105924902e+00,9.698726926921595881e-01
7.617903375619222039e+00,9.722627111441923820e-01
7.627913761132519177e+00,9.745553020848846115e-01
7.637924146645816315e+00,9.767502357806185920e-01
7.647934532159113452e+00,9.788472922837145873e-01
7.657944917672411478e+00,9.808462614544707359e-01
7.667955303185708615e+00,9.827469429822204283e-01
7.677965688699005753e+00,9.845491464054055841e-01
7.687976074212302890e+00,9.862526911306611632e-01
7.697986459725600028e+00,9.878574064509130226e-01
7.707996845238897166e+00,9.893631315624827893e-01
7.718007230752194303e+00,9.907697155812023038e-01
7.728017616265492329e+00,9.920770175575334138e-01
7.738028001778789466e+00,9.932849064906908998e-01
7.748038387292086604e+00,9.943932613417713062e-01
7.758048772805383742e+00,9.954019710458806847e-01
7.768059158318680879e+00,9.963109345232645797e-01
7.778069543831978017e+00,9.971200606894367047e-01
7.788079929345275154e+00,9.978292684643064181e-01
7.798090314858573180e+00,9.984384867803036689e-01
7.808100700371870317e+00,9.989476545894998560e-01
7.818111085885167455e+00,9.993567208697259341e-01
7.828121471398464593e+00,9.996656446296846577e-01
7.838131856911761730e+00,9.998743949130587394e-01
7.848142242425058868e+00,9.999829508016123691e-01
7.858152627938356893e+00,9.999913014172875370e-01
7.868163013451654031e+00,9.998994459232944942e-01
7.878173398964951168e+00,9.997073935241947984e-01
7.888183784478248306e+00,9.994151634649797167e-01
7.898194169991545444e+00,9.990227850291413247e-01
7.908204555504842581e+00,9.985302975357382982e-01
7.918214941018139719e+00,9.979377503354555090e-01
7.928225326531437744e+00,9.972452028056592033e-01
7.938235712044734882e+00,9.964527243444469828e-01
7.948246097558032019e+00,9.955603943636930353e-01
7.958256483071329157e+00,9.945683022810911655e-01
7.968266868584626295e+00,9.934765475111940747e-01
7.978277254097923432e+00,9.922852394554517730e-01
7.988287639611220570e+00,9.909944974912481275e-01
7.998298025124518595e+00,9.896044509599390970e-01
8.008308410637814845e+00,9.881152391538917668e-01
8.018318796151111982e+00,9.865270113025255139e-01
8.028329181664410896e+00,9.848399265573586359e-01
8.038339567177708034e+00,9.830541539760614400e-01
8.048349952691005171e+00,9.811698725055132408e-01
8.058360338204302309e+00,9.791872709638722583e-01
8.068370723717599446e+00,9.771065480216539756e-01
8.078381109230896584e+00,9.749279121818237304e-01
8.088391494744193722e+00,9.726515817589020951e-01
8.098401880257490859e+00,9.702777848570894870e-01
8.108412265770787997e+00,9.678067593474076746e-01
8.118422651284085134e+00,9.652387528438636233e-01
8.128433036797382272e+00,9.625740226786373421e-01
8.138443422310679409e+00,9.598128358762945123e-01
8.148453807823976547e+00,9.569554691270295566e-01
8.158464193337273684e+00,9.540022087589389299e-01
8.168474578850572598e+00,9.509533507093287374e-01
8.178484964363869736e+00,9.478092004950616767e-01
8.188495349877166873e+00,9.445700731819389739e-01
8.198505735390464011e+00,9.412362933531307485e-01
8.208516120903761148e+00,9.378081950766502528e-01
8.218526506417058286e+00,9.342861218718772065e-01
8.228536891930355424e+00,9.306704266751357757e-01
8.238547277443652561e+00,9.269614718043267532e-01
8.248557662956949699e+00,9.231596289226218222e-01
8.258568048470246836e+00,9.192652790012194597e-01
8.268578433983543974e+00,9.152788122811696958e-01
8.278588819496841111e+00,9.112006282342685060e-01
8.288599205010138249e+00,9.070311355230287198e-01
8.298609590523437163e+00,9.027707519597277797e-01
8.308619976036734300e+00,8.984199044645433396e-01
8.318630361550031438e+00,8.939790290227683789e-01
8.328640747063328575e+00,8.894485706411252579e-01
8.338651132576625713e+00,8.848289833031726115e-01
8.348661518089922851e+00,8.801207299238124060e-01
8.358671903603219988e+00,8.753242823029032671e-01
8.368682289116517126e+00,8.704401210779821874e-01
8.378692674629814263e+00,8.654687356761019412e-01
8.388703060143111401e+00,8.604106242647866498e-01
8.398713445656408538e+00,8.552662937021120459e-01
8.408723831169705676e+00,8.500362594859147691e-01
8.418734216683002813e+00,8.447210457021359087e-01
8.428744602196299951e+00,8.393211849723037909e-01
8.438754987709598865e+00,8.338372184001607845e-01
8.448765373222896002e+00,8.282696955174446707e-01
8.458775758736193140e+00,8.226191742288161413e-01
8.468786144249490278e+00,8.168862207559564048e-01
8.478796529762787415e+00,8.110714095808269075e-01
8.488806915276084553e+00,8.051753233881027150e-01
8.498817300789381690e+00,7.991985530067827748e-01
8.508827686302678828e+00,7.931416973509850532e-01
8.518838071815975965e+00,7.870053633599312093e-01
8.528848457329273103e+00,7.807901659371268011e-01
8.538858842842570240e+00,7.744967278887440187e-01
8.548869228355867378e+00,7.681256798612118297e-01
8.558879613869164515e+00,7.616776602780209737e-01
8.568889999382463429e+00,7.551533152757481382e-01
8.578900384895760567e+00,7.485532986393136357e-01
8.588910770409057704e+00,7.418782717364601487e-01
8.598921155922354842e+00,7.351289034514836285e-01
8.608931541435651980e+00,7.283058701182061334e-01
8.618941926948949117e+00,7.214098554522012652e-01
8.628952312462246255e+00,7.144415504822818619e-01
8.638962697975543392e+00,7.074016534812540558e-01
8.648973083488840530e+00,7.002908698959452449e-01
8.658983469002137667e+00,6.931099122765130849e-01
8.668993854515434805e+00,6.858595002050439371e-01
8.679004240028731942e+00,6.785403602234447717e-01
8.689014625542029080e+00,6.711532257606389607e-01
8.699025011055326218e+00,6.636988370590718445e-01
8.709035396568625131e+00,6.561779411005312923e-01
8.719045782081922269e+00,6.485912915313011284e-01
8.729056167595219407e+00,6.409396485866315496e-01
8.739066553108516544e+00,6.332237790145642808e-01
8.749076938621813682e+00,6.254444559990973707e-01
8.759087324135110819e+00,6.176024590827071670e-01
8.769097709648407957e+00,6.096985740882320259e-01
8.779108095161705094e+00,6.017335930401281896e-01
8.789118480675002232e+00,5.937083140851026064e-01
8.799128866188299369e+00,5.856235414121337968e-01
8.809139251701596507e+00,5.774800851718860928e-01
8.819149637214893644e+00,5.692787613955268000e-01
8.829160022728190782e+00,5.610203919129543859e-01
8.839170408241489696e+00,5.527058042704440233e-01
8.849180793754786833e+00,5.443358316477272529e-01
8.859191179268083971e+00,5.359113127744928873e-01
8.869201564781381109e+00,5.274330918463464579e-01
8.879211950294678246e+00,5.189020184402139968e-01
8.889222335807975384e+00,5.103189474292091354e-01
8.899232721321272521e+00,5.016847388969685184e-01
8.909243106834569659e+00,4.930002580514650790e-01
8.919253492347866796e+00,4.842663751383088355e-01
8.929263877861163934e+00,4.754839653535417598e-01
8.939274263374461071e+00,4.666539087559372634e-01
8.949284648887758209e+00,4.577770901788118518e-01
8.959295034401055347e+00,4.488543991413588841e-01
8.969305419914352484e+00,4.398867297595126513e-01
8.979315805427651398e+00,4.308749806563497153e-01
8.989326190940948536e+00,4.218200548720474896e-01
8.999336576454245673e+00,4.127228597733833548e-01
9.009346961967542811e+00,4.035843069628166080e-01
9.019357347480839948e+00,3.944053121871381462e-01
9.029367732994137086e+00,3.851867952457060928e-01
9.039378118507434223e+00,3.759296798982754151e-01
9.049388504020731361e+00,3.666348937724308588e-01
9.059398889534028498e+00,3.573033682706322489e-01
9.069409275047325636e+00,3.479360384768812042e-01
9.079419660560622773e+00,3.385338430630194795e-01
9.089430046073919911e+00,3.290977241946674292e-01
9.099440431587217049e+00,3.196286274368121960e-01
9.109450817100515962e+00,3.101275016590541167e-01
9.119461202613813100e+00,3.005952989405299425e-01
9.129471588127110238e+00,2.910329744744978298e-01
9.139481973640407375e+00,2.814414864726270671e-01
9.149492359153704513e+00,2.718217960689766066e-01
9.159502744667001650e+00,2.621748672236832167e-01
9.169513130180298788e+00,2.525016666263654730e-01
9.179523515693595925e+00,2.428031635992551063e-01
9.189533901206893063e+00,2.330803300000637845e-01
9.199544286720190200e+00,2.233341401245964308e-01
9.209554672233487338e+00,2.135655706091199035e-01
9.219565057746784476e+00,2.037756003324972809e-01
9.229575443260081613e+00,1.939652103180972142e-01
9.239585828773380527e+00,1.841353836354869544e-01
9.249596214286677665e+00,1.742871053019288130e-01
9.259606599799974802e+00,1.644213621836641548e-01
9.269616985313271940e+00,1.545391428970293857e-01
9.279627370826569077e+00,1.446414377093880321e-01
9.289637756339866215e+00,1.347292384398990073e-01
9.299648141853163352e+00,1.248035383601294318e-01
9.309658527366460490e+00,1.148653320945218492e-01
9.319668912879757627e+00,1.049156155207259522e-01
9.329679298393054765e+00,9.495538566980464557e-02
9.339689683906351902e+00,8.498564062632461835e-02
9.349700069419649040e+00,7.500737942834129202e-02
9.359710454932946178e+00,6.502160196728819230e-02
9.369720840446243315e+00,5.502930888778091029e-02
9.379731225959542229e+00,4.503150148734368780e-02
9.389741611472839367e+00,3.502918161607956882e-02
9.399751996986136504e+00,2.502335157626734211e-02
9.409762382499433642e+00,1.501501402193097627e-02
9.419772768012730779e+00,5.005171858364887080e-03
9.429783153526027917e+00,-5.005171858364151558e-03
9.439793539039325054e+00,-1.501501402193024075e-02
9.449803924552622192e+00,-2.502335157626661005e-02
9.459814310065919329e+00,-3.502918161607883329e-02
9.469824695579216467e+00,-4.503150148734295227e-02
9.479835081092513605e+00,-5.502930888777840535e-02
9.489845466605810742e+00,-6.502160196728569430e-02
9.499855852119107880e+00,-7.500737942833879401e-02
9.509866237632406794e+00,-8.498564062632389671e-02
9.519876623145703931e+00,-9.495538566980391004e-02
9.529887008659001069e+00,-1.049156155207252167e-01
9.539897394172298206e+00,-1.148653320945211137e-01
9.549907779685595344e+00,-1.248035383601286963e-01
9.559918165198892481e+00,-1.347292384398982856e-01
9.569928550712189619e+00,-1.446414377093872827e-01
9.579938936225486756e+00,-1.545391428970286363e-01
9.589949321738783894e+00,-1.644213621836634331e-01
9.599959707252081031e+00,-1.742871053019280914e-01
9.609970092765378169e+00,-1.841353836354862328e-01
9.619980478278675307e+00,-1.939652103180947440e-01
9.629990863791972444e+00,-2.037756003324948106e-01
9.640001249305269582e+00,-2.135655706091174610e-01
9.650011634818568496e+00,-2.233341401245957092e-01
9.660022020331865633e+00,-2.330803300000630629e-01
9.670032405845162771e+00,-2.428031635992543846e-01
9.680042791358459908e+00,-2.525016666263648069e-01
9.690053176871757046e+00,-2.621748672236824951e-01
9.700063562385054183e+00,-2.718217960689758850e-01
9.710073947898351321e+00,-2.814414864726263454e-01
9.720084333411648458e+00,-2.910329744744971636e-01
9.730094718924945596e+00,-3.005952989405292208e-01
9.740105104438242734e+00,-3.101275016590533951e-01
9.750115489951539871e+00,-3.196286274368098090e-01
9.760125875464837009e+00,-3.290977241946650422e-01
9.770136260978134146e+00,-3.385338430630171480e-01
9.780146646491433060e+00,-3.479360384768805381e-01
9.790157032004730198e+00,-3.573033682706315273e-01
9.800167417518027335e+00,-3.666348937724301926e-01
9.810177803031324473e+00,-3.759296798982747490e-01
9.820188188544621610e+00,-3.851867952457054267e-01
9.830198574057918748e+00,-3.944053121871374801e-01
9.840208959571215885e+00,-4.035843069628159419e-01
9.850219345084513023e+00,-4.127228597733826887e-01
9.860229730597810160e+00,-4.218200548720468235e-01
9.870240116111107298e+00,-4.308749806563491047e-01
9.880250501624404436e+00,-4.398867297595103754e-01
9.890260887137701573e+00,-4.488543991413566636e-01
9.900271272650998711e+00,-4.577770901788096314e-01
9.910281658164295848e+00,-4.666539087559350429e-01
9.920292043677594762e+00,-4.754839653535411492e-01
9.930302429190891900e+00,-4.842663751383081694e-01
9.940312814704189037e+00,-4.930002580514644128e-01
9.950323200217486175e+00,-5.016847388969678523e-01
9.960333585730783312e+00,-5.103189474292085803e-01
9.970343971244080450e+00,-5.189020184402133307e-01
9.980354356757377587e+00,-5.274330918463457918e-01
9.990364742270674725e+00,-5.359113127744923322e-01
1.000037512778397186e+01,-5.443358316477266978e-01
1.001038551329726900e+01,-5.527058042704434682e-01
1.002039589881056614e+01,-5.610203919129522765e-01
1.003040628432386328e+01,-5.692787613955246906e-01
1.004041666983716041e+01,-5.774800851718839834e-01
1.005042705535045933e+01,-5.856235414121332417e-01
1.006043744086375646e+01,-5.937083140851020513e-01
1.007044782637705360e+01,-6.017335930401275235e-01
1.008045821189035074e+01,-6.096985740882314708e-01
1.009046859740364788e+01,-6.176024590827065008e-01
1.010047898291694501e+01,-6.254444559990968155e-01
1.011048936843024215e+01,-6.332237790145636147e-01
1.012049975394353929e+01,-6.409396485866309945e-01
1.013051013945683643e+01,-6.485912915313005733e-01
1.014052052497013356e+01,-6.561779411005307372e-01
1.015053091048343070e+01,-6.636988370590699571e-01
1.016054129599672784e+01,-6.711532257606370733e-01
1.017055168151002498e+01,-6.785403602234428844e-01
1.018056206702332211e+01,-6.858595002050420497e-01
1.019057245253662103e+01,-6.931099122765125298e-01
1.020058283804991817e+01,-7.002908698959446898e-01
1.021059322356321530e+01,-7.074016534812536117e-01
1.022060360907651244e+01,-7.144415504822814178e-01
1.023061399458980958e+01,-7.214098554522007101e-01
1.024062438010310672e+01,-7.283058701182055783e-01
1.025063476561640385e+01,-7.351289034514831844e-01
1.026064515112970099e+01,-7.418782717364595936e-01
1.027065553664299813e+01,-7.485532986393131916e-01
1.028066592215629527e+01,-7.551533152757476941e-01
1.029067630766959240e+01,-7.616776602780193084e-01
1.030068669318288954e+01,-7.681256798612101644e-01
1.031069707869618668e+01,-7.744967278887424644e-01
1.032070746420948559e+01,-7.807901659371263570e-01
1.033071784972278273e+01,-7.870053633599307652e-01
1.034072823523607987e+01,-7.931416973509846091e-01
1.035073862074937701e+01,-7.991985530067823307e-01
1.036074900626267414e+01,-8.051753233881022709e-01
1.037075939177597128e+01,-8.110714095808264634e-01
1.038076977728926842e+01,-8.168862207559559607e-01
1.039078016280256556e+01,-8.226191742288156972e-01
1.040079054831586269e+01,-8.282696955174443376e-01
1.041080093382915983e+01,-8.338372184001603404e-01
1.042081131934245697e+01,-8.393211849723024587e-01
1.043082170485575411e+01,-8.447210457021345764e-01
1.044083209036905124e+01,-8.500362594859134369e-01
1.045084247588234838e+01,-8.552662937021107137e-01
1.046085286139564730e+01,-8.604106242647863168e-01
1.047086324690894443e+01,-8.654687356761014971e-01
1.048087363242224157e+01,-8.704401210779817433e-01
1.049088401793553871e+01,-8.753242823029028230e-01
1.050089440344883585e+01,-8.801207299238120729e-01
1.051090478896213298e+01,-8.848289833031722784e-01
1.052091517447543012e+01,-8.894485706411249248e-01
1.053092555998872726e+01,-8.939790290227679348e-01
1.054093594550202440e+01,-8.984199044645430066e-01
1.055094633101532153e+01,-9.027707519597274466e-01
1.056095671652861867e+01,-9.070311355230277206e-01
1.057096710204191581e+01,-9.112006282342675068e-01
1.058097748755521295e+01,-9.152788122811685856e-01
1.059098787306851186e+01,-9.192652790012191266e-01
1.060099825858180900e+01,-9.231596289226214891e-01
1.061100864409510613e+01,-9.269614718043265311e-01
1.062101902960840327e+01,-9.306704266751354426e-01
1.063102941512170041e+01,-9.342861218718769845e-01
1.064103980063499755e+01,-9.378081950766499197e-01
1.065105018614829469e+01,-9.412362933531305265e-01
1.066106057166159182e+01,-9.445700731819386409e-01
1.067107095717488896e+01,-9.478092004950614546e-01
1.068108134268818610e+01,-9.509533507093285154e-01
1.069109172820148324e+01,-9.540022087589382638e-01
1.070110211371478037e+01,-9.569554691270287794e-01
1.071111249922807751e+01,-9.598128358762937351e-01
1.072112288474137465e+01,-9.625740226786366760e-01
1.073113327025467356e+01,-9.652387528438635123e-01
1.074114365576797070e+01,-9.678067593474074526e-01
1.075115404128126784e+01,-9.702777848570892649e-01
1.076116442679456497e+01,-9.726515817589019841e-01
1.077117481230786211e+01,-9.749279121818235083e-01
1.078118519782115925e+01,-9.771065480216538646e-01
1.079119558333445639e+01,-9.791872709638720362e-01
1.080120596884775352e+01,-9.811698725055131298e-01
1.081121635436105066e+01,-9.830541539760613290e-01
1.082122673987434780e+01,-9.848399265573585248e-01
1.083123712538764494e+01,-9.865270113025250698e-01
1.084124751090094207e+01,-9.881152391538914337e-01
1.085125789641423921e+01,-9.896044509599388750e-01
1.086126828192753813e+01,-9.909944974912480165e-01
1.087127866744083526e+01,-9.922852394554516620e-01
1.088128905295413240e+01,-9.934765475111940747e-01
1.089129943846742954e+01,-9.945683022810910545e-01
1.090130982398072668e+01,-9.955603943636930353e-01
1.091132020949402381e+01,-9.964527243444468718e-01
1.092133059500732095e+01,-9.972452028056592033e-01
1.093134098052061809e+01,-9.979377503354553980e-01
1.094135136603391523e+01,-9.985302975357381872e-01
1.095136175154721236e+01,-9.990227850291413247e-01
1.096137213706050950e+01,-9.994151634649797167e-01
1.097138252257380664e+01,-9.997073935241947984e-01
1.098139290808710378e+01,-9.998994459232944942e-01
1.099140329360040091e+01,-9.999913014172875370e-01
1.100141367911369983e+01,-9.999829508016123691e-01
1.101142406462699697e+01,-9.998743949130587394e-01
1.102143445014029410e+01,-9.996656446296846577e-01
1.103144483565359124e+01,-9.993567208697259341e-01
1.104145522116688838e+01,-9.989476545894999671e-01
1.105146560668018552e+01,-9.984384867803037800e-01
1.106147599219348265e+01,-9.978292684643065291e-01
1.107148637770677979e+01,-9.971200606894368157e-01
1.108149676322007693e+01,-9.963109345232646907e-01
1.109150714873337407e+01,-9.954019710458807957e-01
1.110151753424667120e+01,-9.943932613417715283e-01
1.111152791975996834e+01,-9.932849064906911218e-01
1.112153830527326548e+01,-9.920770175575336358e-01
1.113154869078656439e+01,-9.907697155812024148e-01
1.114155907629986153e+01,-9.893631315624829003e-01
1.115156946181315867e+01,-9.878574064509131336e-01
1.116157984732645581e+01,-9.862526911306613853e-01
1.117159023283975294e+01,-9.845491464054056951e-01
1.118160061835305008e+01,-9.827469429822206504e-01
1.119161100386634722e+01,-9.808462614544708469e-01
1.120162138937964436e+01,-9.788472922837149204e-01
1.121163177489294149e+01,-9.767502357806189250e-01
1.122164216040623863e+01,-9.745553020848849446e-01
1.123165254591953577e+01,-9.722627111441928260e-01
1.124166293143283291e+01,-9.698726926921600322e-01
1.125167331694613004e+01,-9.673854862253209452e-01
1.126168370245942718e+01,-9.648013409791277306e-01
1.127169408797272609e+01,-9.621205159029740939e-01
1.128170447348602323e+01,-9.593432796342494795e-01
1.129171485899932037e+01,-9.564699104714163846e-01
1.130172524451261751e+01,-9.535006963461247764e-01
1.131173563002591465e+01,-9.504359347943590608e-01
1.132174601553921178e+01,-9.472759329266228212e-01
1.133175640105250892e+01,-9.440210073971643245e-01
1.134176678656580606e+01,-9.406714843722451258e-01
1.135177717207910320e+01,-9.372276994974565456e-01
1.136178755759240033e+01,-9.336899978640853526e-01
1.137179794310569747e+01,-9.300587339745327586e-01
1.138180832861899461e+01,-9.263342717067918342e-01
1.139181871413229175e+01,-9.225169842779833429e-01
1.140182909964559066e+01,-9.186072542069566582e-01
1.141183948515888780e+01,-9.146054732759615336e-01
